time_s,setpoint,T1_measured,T2_measured,Tmean_measured,T1_equilibrium_from_steady,T2_equilibrium_from_steady,Tmean_equilibrium_from_steady,T1_dynamic_fit,T2_dynamic_fit,Tmean_dynamic_fit,Tsurface_final_model_from_setpoint,Tmean_minus_final_model_C
290.0,75.0,72.3,72.7,72.5,75.7445193768997,76.60557560790274,76.17504749240123,73.32894488832953,73.8167046019024,73.5677062566609,73.5677062566609,-1.0677062566608981
291.0,75.0,72.3,72.8,72.55,75.7445193768997,76.60557560790274,76.17504749240123,73.46230942806402,73.95810041385614,73.70532694572728,73.70532694572728,-1.155326945727282
292.0,75.0,72.4,72.9,72.65,75.7445193768997,76.60557560790274,76.17504749240123,73.58831087444628,74.09232745551,73.83568373937426,73.83568373937426,-1.1856837393742552
293.0,75.0,72.4,72.9,72.65,75.7445193768997,76.60557560790274,76.17504749240123,73.70735574590934,74.2197491836517,73.95916004054091,73.95916004054091,-1.3091600405409025
294.0,75.0,72.4,73.0,72.7,75.7445193768997,76.60557560790274,76.17504749240123,73.8198281168904,74.34071062780308,74.07611901539177,74.07611901539177,-1.3761190153917653
295.0,75.0,72.5,73.0,72.75,75.7445193768997,76.60557560790274,76.17504749240123,73.92609085697012,74.45553932448277,74.18690466145435,74.18690466145435,-1.4369046614543493
296.0,75.0,72.5,73.0,72.75,75.7445193768997,76.60557560790274,76.17504749240123,74.02648680159861,74.56454620410184,74.29184281937813,74.29184281937813,-1.5418428193781324
297.0,75.0,72.5,73.0,72.75,75.7445193768997,76.60557560790274,76.17504749240123,74.12133985818538,74.66802643289371,74.39124213129094,74.39124213129094,-1.6412421312909373
298.0,75.0,72.6,72.9,72.75,75.7445193768997,76.60557560790274,76.17504749240123,74.21095605112171,74.76626021215826,74.48539494857134,74.48539494857134,-1.73539494857134
299.0,75.0,72.6,72.7,72.65,75.7445193768997,76.60557560790274,76.17504749240123,74.2956245091071,74.85951353698424,74.57457819170699,74.57457819170699,-1.9245781917069849
300.0,75.0,72.6,72.7,72.65,75.7445193768997,76.60557560790274,76.17504749240123,74.37561839796507,74.94803891650447,74.65905416476795,74.65905416476795,-2.009054164767946
301.0,75.0,72.7,72.7,72.7,75.7445193768997,76.60557560790274,76.17504749240123,74.45119580195801,75.03207605763403,74.73907132689045,74.73907132689045,-2.0390713268904506
302.0,75.0,72.7,72.7,72.7,75.7445193768997,76.60557560790274,76.17504749240123,74.52260055644436,75.11185251414292,74.81486502304023,74.81486502304023,-2.114865023040224
303.0,75.0,72.7,72.8,72.75,75.7445193768997,76.60557560790274,76.17504749240123,74.59006303456458,75.18758430282078,74.88665817620468,74.88665817620468,-2.1366581762046764
304.0,75.0,72.7,72.9,72.80000000000001,75.7445193768997,76.60557560790274,76.17504749240123,74.65380089049393,75.25947648840199,74.95466194304971,74.95466194304971,-2.154661943049703
305.0,75.0,72.7,73.0,72.85,75.7445193768997,76.60557560790274,76.17504749240123,74.71401976166005,75.32772373883506,75.01907633496981,75.01907633496981,-2.169076334969816
306.0,75.0,72.7,73.1,72.9,75.7445193768997,76.60557560790274,76.17504749240123,74.77091393219104,75.39251085239991,75.08009080635772,75.08009080635772,-2.180090806357711
307.0,75.0,72.7,73.1,72.9,75.7445193768997,76.60557560790274,76.17504749240123,74.82466695973416,75.45401325810019,75.13788481182412,75.13788481182412,-2.2378848118241166
308.0,75.0,72.7,73.2,72.95,75.7445193768997,76.60557560790274,76.17504749240123,74.87545226766791,75.51239749068584,75.19262833400619,75.19262833400619,-2.2426283340061843
309.0,75.0,72.7,73.2,72.95,75.7445193768997,76.60557560790274,76.17504749240123,74.92343370461779,75.56782164159185,75.24448238351727,75.24448238351727,-2.2944823835172627
310.0,75.0,72.7,73.3,73.0,75.7445193768997,76.60557560790274,76.17504749240123,74.96876607308111,75.62043578701451,75.29359947250826,75.29359947250826,-2.2935994725082622
311.0,75.0,72.8,73.3,73.05,75.7445193768997,76.60557560790274,76.17504749240123,75.01159562886622,75.67038239428418,75.3401240632335,75.3401240632335,-2.290124063233506
312.0,75.0,72.8,73.3,73.05,75.7445193768997,76.60557560790274,76.17504749240123,75.05206055295756,75.71779670763489,75.3841929929404,75.3841929929404,-2.3341929929404017
313.0,75.0,72.8,73.4,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.09029139732898,75.76280711441552,75.42593587633255,75.42593587633255,-2.325935876332551
314.0,75.0,72.8,73.4,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.12641150614355,75.80553549273395,75.46547548679007,75.46547548679007,-2.365475486790075
315.0,75.0,72.8,73.4,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.16053741369876,75.84609754147571,75.50292811746834,75.50292811746834,-2.402928117468349
316.0,75.0,72.8,73.4,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.19277922040108,75.8846030935907,75.53840392333726,75.53840392333726,-2.438403923337262
317.0,75.0,72.8,73.3,73.05,75.7445193768997,76.60557560790274,76.17504749240123,75.22324094798292,75.92115641349619,75.57200724516689,75.57200724516689,-2.52200724516689
318.0,75.0,72.8,73.2,73.0,75.7445193768997,76.60557560790274,76.17504749240123,75.25202087510789,75.95585647940158,75.60383691641266,75.60383691641266,-2.6038369164126607
319.0,75.0,72.8,73.0,72.9,75.7445193768997,76.60557560790274,76.17504749240123,75.27921185444724,75.98879725131918,75.63398655390237,75.63398655390237,-2.733986553902369
320.0,75.0,72.8,72.9,72.85,75.7445193768997,76.60557560790274,76.17504749240123,75.3049016122504,76.02006792548697,75.66254483318029,75.66254483318029,-2.812544833180297
321.0,75.0,72.9,72.9,72.9,75.7445193768997,76.60557560790274,76.17504749240123,75.32917303137616,76.04975317589196,75.68959574931797,75.68959574931797,-2.789595749317968
322.0,75.0,72.9,73.0,72.95,75.7445193768997,76.60557560790274,76.17504749240123,75.35210441869758,76.07793338354846,75.71521886395898,75.71521886395898,-2.765218863958978
323.0,75.0,72.9,73.1,73.0,75.7445193768997,76.60557560790274,76.17504749240123,75.3737697577435,76.10468485415184,75.73948953932407,75.73948953932407,-2.739489539324069
324.0,75.0,72.9,73.1,73.0,75.7445193768997,76.60557560790274,76.17504749240123,75.39423894739154,76.13008002469732,75.76247915986517,75.76247915986517,-2.7624791598651655
325.0,75.0,72.9,73.2,73.05000000000001,75.7445193768997,76.60557560790274,76.17504749240123,75.41357802738283,76.1541876596231,75.78425534221994,75.78425534221994,-2.7342553422199245
326.0,75.0,72.9,73.3,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.431849391386,76.17707303700908,75.80488213408456,75.80488213408456,-2.7048821340845706
327.0,75.0,72.9,73.3,73.1,75.7445193768997,76.60557560790274,76.17504749240123,75.44911198829789,76.1987981253353,75.82442020258965,75.82442020258965,-2.7244202025896556
328.0,75.0,72.9,73.4,73.15,75.7445193768997,76.60557560790274,76.17504749240123,75.46542151243032,76.21942175127869,75.84292701273321,75.84292701273321,-2.6929270127332074
329.0,75.0,73.1,73.5,73.3,75.7445193768997,76.60557560790274,76.17504749240123,75.4808305831967,76.23899975900258,75.86045699639567,75.86045699639567,-2.560456996395672
330.0,85.0,74.1,73.9,74.0,84.81863918439716,85.83433067375886,85.32648492907802,75.99637359465027,76.7254832151172,76.36009289712098,76.36009289712098,-2.3600928971209783
331.0,85.0,76.6,75.1,75.85,84.81863918439716,85.83433067375886,85.32648492907802,76.48345333297308,77.18730195094486,76.83335701497506,76.83335701497506,-0.9833570149750699
332.0,85.0,78.2,76.3,77.25,84.81863918439716,85.83433067375886,85.32648492907802,76.94364126339563,77.62570646826354,77.28164130544151,77.28164130544151,-0.03164130544151078
333.0,85.0,79.1,77.4,78.25,84.81863918439716,85.83433067375886,85.32648492907802,77.3784220901157,78.04188386838783,77.70626425380745,77.70626425380745,0.5437357461925529
334.0,85.0,79.5,78.2,78.85,84.81863918439716,85.83433067375886,85.32648492907802,77.78919854639915,78.43696106657349,78.10847475306757,78.10847475306757,0.7415252469324258
335.0,85.0,79.7,78.8,79.25,84.81863918439716,85.83433067375886,85.32648492907802,78.17729592021784,78.81200784345185,78.48945577714463,78.48945577714463,0.7605442228553727
336.0,85.0,80.0,79.3,79.65,84.81863918439716,85.83433067375886,85.32648492907802,78.54396633002595,79.16803974175633,78.85032786023001,78.85032786023001,0.7996721397699957
337.0,85.0,80.1,79.8,79.94999999999999,84.81863918439716,85.83433067375886,85.32648492907802,78.89039276446931,79.5060208161848,79.19215239247767,79.19215239247767,0.7578476075223222
338.0,85.0,80.3,80.1,80.19999999999999,84.81863918439716,85.83433067375886,85.32648492907802,79.21769289906143,79.82686624384402,79.51593474174487,79.51593474174487,0.6840652582551172
339.0,85.0,80.4,80.4,80.4,84.81863918439716,85.83433067375886,85.32648492907802,79.52692270213969,80.1314448023444,79.82262721056111,79.82262721056111,0.5773727894388969
340.0,85.0,80.6,80.7,80.65,84.81863918439716,85.83433067375886,85.32648492907802,79.81907984173567,80.4205812222553,80.11313183702231,80.11313183702231,0.5368681629776972
341.0,85.0,80.7,80.9,80.80000000000001,84.81863918439716,85.83433067375886,85.32648492907802,80.09510690435133,80.69505842029082,80.38830304784824,80.38830304784824,0.4116969521517717
342.0,85.0,80.8,81.2,81.0,84.81863918439716,85.83433067375886,85.32648492907802,80.3558944360255,80.95561961927314,80.64895017140627,80.64895017140627,0.35104982859373024
343.0,85.0,80.9,81.3,81.1,84.81863918439716,85.83433067375886,85.32648492907802,80.60228381550242,81.20297036061346,80.89583981809264,80.89583981809264,0.20416018190735485
344.0,85.0,81.0,81.5,81.25,84.81863918439716,85.83433067375886,85.32648492907802,80.83506996877172,81.43778041476033,81.12969813507249,81.12969813507249,0.12030186492751227
345.0,85.0,81.1,81.7,81.4,84.81863918439716,85.83433067375886,85.32648492907802,81.0550039337379,81.66068559478803,81.35121294201019,81.35121294201019,0.048787057989812865
346.0,85.0,81.2,81.8,81.5,84.81863918439716,85.83433067375886,85.32648492907802,81.26279528329374,81.87228947803618,81.56103575407154,81.56103575407154,-0.06103575407153983
347.0,85.0,81.2,81.9,81.55000000000001,84.81863918439716,85.83433067375886,85.32648492907802,81.45911441461519,82.07316504046202,81.75978369814787,81.75978369814787,-0.20978369814785935
348.0,85.0,81.3,82.0,81.65,84.81863918439716,85.83433067375886,85.32648492907802,81.64459471206352,82.26385620813106,81.94804132793799,81.94804132793799,-0.2980413279379803
349.0,85.0,81.4,82.1,81.75,84.81863918439716,85.83433067375886,85.32648492907802,81.81983459067317,82.4448793300472,82.12636234322649,82.12636234322649,-0.3763623432264893
350.0,85.0,81.4,82.2,81.80000000000001,84.81863918439716,85.83433067375886,85.32648492907802,81.98539942681796,82.61672457631019,82.2952712184151,82.2952712184151,-0.49527121841508404
351.0,85.0,81.4,82.2,81.80000000000001,84.81863918439716,85.83433067375886,85.32648492907802,82.14182338228484,82.77985726538661,82.45526474509687,82.45526474509687,-0.6552647450968578
352.0,85.0,81.5,82.3,81.9,84.81863918439716,85.83433067375886,85.32648492907802,82.28961112763979,82.9347191240881,82.60681349321023,82.60681349321023,-0.7068134932102197
353.0,85.0,81.6,82.4,82.0,84.81863918439716,85.83433067375886,85.32648492907802,82.42923947044643,83.08172948366875,82.7503631950704,82.7503631950704,-0.7503631950704062
354.0,85.0,81.6,82.4,82.0,84.81863918439716,85.83433067375886,85.32648492907802,82.56115889359012,83.22128641528023,82.8863360563489,82.8863360563489,-0.8863360563488953
355.0,85.0,81.7,82.5,82.1,84.81863918439716,85.83433067375886,85.32648492907802,82.68579500867071,83.35376780785943,83.0151319978568,83.0151319978568,-0.915131997856804
356.0,85.0,81.7,82.5,82.1,84.81863918439716,85.83433067375886,85.32648492907802,82.80354992915322,83.47953239136707,83.13712983178434,83.13712983178434,-1.0371298317843411
357.0,85.0,81.7,82.6,82.15,84.81863918439716,85.83433067375886,85.32648492907802,82.91480356770634,83.5989207081482,83.25268837585615,83.25268837585615,-1.1026883758561468
358.0,85.0,81.8,82.6,82.19999999999999,84.81863918439716,85.83433067375886,85.32648492907802,83.01991486191461,83.71225603504463,83.36214750867919,83.36214750867919,-1.1621475086791975
359.0,85.0,81.8,82.6,82.19999999999999,84.81863918439716,85.83433067375886,85.32648492907802,83.11922293231865,83.81984525875626,83.46582916938725,83.46582916938725,-1.2658291693872599
360.0,85.0,81.8,82.7,82.25,84.81863918439716,85.83433067375886,85.32648492907802,83.21304817651964,83.9219797068216,83.56403830452228,83.56403830452228,-1.3140383045222848
361.0,85.0,81.9,82.7,82.30000000000001,84.81863918439716,85.83433067375886,85.32648492907802,83.30169330287804,84.01893593646753,83.6570637649374,83.6570637649374,-1.3570637649373936
362.0,85.0,81.9,82.7,82.30000000000001,84.81863918439716,85.83433067375886,85.32648492907802,83.38544430714148,84.11097648346436,83.74517915535955,83.74517915535955,-1.44517915535954
363.0,85.0,81.9,82.8,82.35,84.81863918439716,85.83433067375886,85.32648492907802,83.46457139515282,84.19835057301397,83.82864363911057,83.82864363911057,-1.4786436391105724
364.0,85.0,81.9,82.8,82.35,84.81863918439716,85.83433067375886,85.32648492907802,83.53932985461509,84.28129479459585,83.90770270035341,83.90770270035341,-1.557702700353417
365.0,85.0,82.0,82.8,82.4,84.81863918439716,85.83433067375886,85.32648492907802,83.60996087872621,84.3600337425985,83.98258886610562,83.98258886610562,-1.5825888661056098
366.0,85.0,82.0,82.8,82.4,84.81863918439716,85.83433067375886,85.32648492907802,83.67669234434054,84.43478062447072,84.05352239014331,84.05352239014331,-1.6535223901433085
367.0,85.0,82.0,82.8,82.4,84.81863918439716,85.83433067375886,85.32648492907802,83.73973954716787,84.50573783803966,84.12071190080748,84.12071190080748,-1.7207119008074727
368.0,85.0,82.0,82.9,82.45,84.81863918439716,85.83433067375886,85.32648492907802,83.79930589638195,84.57309751955891,84.18435501461768,84.18435501461768,-1.7343550146176767
369.0,85.0,82.0,82.9,82.45,84.81863918439716,85.83433067375886,85.32648492907802,83.85558357087945,84.6370420639704,84.24463891749805,84.24463891749805,-1.7946389174980482
370.0,85.0,82.0,82.9,82.45,84.81863918439716,85.83433067375886,85.32648492907802,83.90875413930664,84.6977446187891,84.301740915325,84.301740915325,-1.8517409153249957
371.0,85.0,82.1,82.9,82.5,84.81863918439716,85.83433067375886,85.32648492907802,83.95898914585435,84.75536955294776,84.35582895541589,84.35582895541589,-1.8558289554158875
372.0,85.0,82.1,82.9,82.5,84.81863918439716,85.83433067375886,85.32648492907802,84.00645066371085,84.81007290187117,84.40706212049251,84.40706212049251,-1.9070621204925118
373.0,85.0,82.1,82.9,82.5,84.81863918439716,85.83433067375886,85.32648492907802,84.05129181795863,84.86200278998517,84.45559109657222,84.45559109657222,-1.9555910965722205
374.0,85.0,82.1,82.9,82.5,84.81863918439716,85.83433067375886,85.32648492907802,84.09365727960171,84.91129983180447,84.50155861616275,84.50155861616275,-2.001558616162754
375.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.13368373231778,84.95809751268526,84.54509987806442,84.54509987806442,-1.9950998780644227
376.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.17150031344059,85.00252255027367,84.58634294501424,84.58634294501424,-2.0363429450142405
377.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.20722903059578,85.04469523762883,84.62540912034164,84.62540912034164,-2.0754091203416465
378.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.24098515533403,85.08472976894952,84.66241330474357,84.66241330474357,-2.112413304743569
379.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.27287759503163,85.1227345487865,84.69746433422816,84.69746433422816,-2.147464334228161
380.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.3030092442583,85.15881248557781,84.73066530022125,84.73066530022125,-2.18066530022125
381.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.33147731674596,85.19306127030177,84.76211385277684,84.76211385277684,-2.212113852776838
382.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.35837365902931,85.22557364100226,84.79190248778366,84.79190248778366,-2.241902487783662
383.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.38378504677031,85.2564376339026,84.8201188190123,84.8201188190123,-2.2701188190122963
384.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.4077934647225,85.28573682178799,84.84684583580314,84.84684583580314,-2.29684583580314
385.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.43047637123834,85.31355054030182,84.87216214715312,84.87216214715312,-2.322162147153122
386.0,85.0,82.1,83.0,82.55,84.81863918439716,85.83433067375886,85.32648492907802,84.45190694817312,85.33995410276889,84.89614221291897,84.89614221291897,-2.346142212918977
387.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.4721543369915,85.36501900412705,84.91885656281714,84.91885656281714,-2.318856562817146
388.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.49128386183864,85.38881311451945,84.94037200386447,84.94037200386447,-2.3403720038644735
389.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.5093572402955,85.41140086307175,84.96075181686975,84.96075181686975,-2.360751816869751
390.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.52643278249819,85.43284341235169,84.980055942554,84.980055942554,-2.3800559425540087
391.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.54256557926398,85.45319882398371,84.99834115784707,84.99834115784707,-2.398341157847071
392.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.5578076798308,85.47252221586682,85.01566124287875,85.01566124287875,-2.4156612428787554
393.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.57220825978366,85.49086591142151,85.03206713915598,85.03206713915598,-2.43206713915599
394.0,85.0,82.2,83.0,82.6,84.81863918439716,85.83433067375886,85.32648492907802,84.58581377970985,85.50827958126987,85.04760709939099,85.04760709939099,-2.447607099390993
395.0,85.0,82.4,83.0,82.7,84.81863918439716,85.83433067375886,85.32648492907802,84.59866813509468,85.52481037773256,85.06232682942125,85.06232682942125,-2.3623268294212494
396.0,95.0,83.4,83.4,83.4,93.89275899189462,95.06308573961499,94.47792236575481,85.11179747771386,86.00840111625367,85.55930080732585,85.55930080732585,-2.159300807325849
397.0,95.0,84.9,84.2,84.55000000000001,93.89275899189462,95.06308573961499,94.47792236575481,85.59659680653033,86.4674737953237,86.0300435039736,86.0300435039736,-1.4800435039735902
398.0,95.0,86.6,85.3,85.94999999999999,93.89275899189462,95.06308573961499,94.47792236575481,86.05463022948997,86.90327148101353,86.47593945889166,86.47593945889166,-0.5259394588916706
399.0,95.0,87.8,86.5,87.15,93.89275899189462,95.06308573961499,94.47792236575481,86.48737549970373,87.31697421592109,86.89830013283974,86.89830013283974,0.25169986716026926
400.0,95.0,88.4,87.5,87.95,93.89275899189462,95.06308573961499,94.47792236575481,86.89622878312204,87.70970221446261,87.29836776505377,87.29836776505377,0.6516322349462342
401.0,95.0,88.7,88.3,88.5,93.89275899189462,95.06308573961499,94.47792236575481,87.2825091629847,88.08251889616255,87.67731902689643,87.67731902689643,0.8226809731035729
402.0,95.0,89.0,89.0,89.0,93.89275899189462,95.06308573961499,94.47792236575481,87.64746289557871,88.4364337651557,88.03626848266073,88.03626848266073,0.9637315173392693
403.0,95.0,89.2,89.5,89.35,93.89275899189462,95.06308573961499,94.47792236575481,87.9922674310347,88.77240514369836,88.37627186770551,88.37627186770551,0.9737281322944824
404.0,95.0,89.4,90.0,89.7,93.89275899189462,95.06308573961499,94.47792236575481,88.3180352121339,89.09134276709062,88.69832919356426,88.69832919356426,1.0016708064357402
405.0,95.0,89.6,90.3,89.94999999999999,93.89275899189462,95.06308573961499,94.47792236575481,88.625817263382,89.3941102470359,89.0033876891602,89.0033876891602,0.9466123108397824
406.0,95.0,89.8,90.6,90.19999999999999,93.89275899189462,95.06308573961499,94.47792236575481,88.91660658192926,89.68152741010817,89.29234458677811,89.29234458677811,0.9076554132218746
407.0,95.0,89.9,90.9,90.4,93.89275899189462,95.06308573961499,94.47792236575481,89.19134134127694,89.95437251765884,89.56604976098691,89.56604976098691,0.8339502390130917
408.0,95.0,90.0,91.1,90.55,93.89275899189462,95.06308573961499,94.47792236575481,89.4509079181062,90.21338437317428,89.82530822827476,89.82530822827476,0.724691771725233
409.0,95.0,90.1,91.3,90.69999999999999,93.89275899189462,95.06308573961499,94.47792236575481,89.69614375199497,90.45926432279035,90.07088251474832,90.07088251474832,0.629117485251669
410.0,95.0,90.2,91.5,90.85,93.89275899189462,95.06308573961499,94.47792236575481,89.92784004724905,90.69267815438077,90.3034948988601,90.3034948988601,0.5465051011398998
411.0,95.0,90.3,91.6,90.94999999999999,93.89275899189462,95.06308573961499,94.47792236575481,90.14674432556431,90.91425790036166,90.52382953576026,90.52382953576026,0.4261704642397319
412.0,95.0,90.4,91.8,91.1,93.89275899189462,95.06308573961499,94.47792236575481,90.3535628377558,91.12460354909385,90.73253446952079,90.73253446952079,0.36746553047920827
413.0,95.0,90.5,91.9,91.2,93.89275899189462,95.06308573961499,94.47792236575481,90.5489628423345,91.32428466951711,90.93022353915046,90.93022353915046,0.2697764608495419
414.0,95.0,90.6,92.0,91.3,93.89275899189462,95.06308573961499,94.47792236575481,90.73357475828332,91.51384195341538,91.11747818400659,91.11747818400659,0.182521815993411
415.0,95.0,90.7,92.1,91.4,93.89275899189462,95.06308573961499,94.47792236575481,90.9079941989777,91.69378867948903,91.2948491539134,91.2948491539134,0.10515084608660175
416.0,95.0,90.7,92.1,91.4,93.89275899189462,95.06308573961499,94.47792236575481,91.07278389381287,91.86461210319881,91.4628581290171,91.4628581290171,-0.0628581290171013
417.0,95.0,90.8,92.2,91.5,93.89275899189462,95.06308573961499,94.47792236575481,91.22847550373751,92.02677477614449,91.62199925414161,91.62199925414161,-0.12199925414161328
418.0,95.0,90.8,92.3,91.55,93.89275899189462,95.06308573961499,94.47792236575481,91.37557133655143,92.18071579855115,91.772740592158,91.772740592158,-0.22274059215800435
419.0,95.0,90.9,92.3,91.6,93.89275899189462,95.06308573961499,94.47792236575481,91.51454596750098,92.32685200825426,91.91552550064218,91.91552550064218,-0.3155255006421811
420.0,95.0,90.9,92.4,91.65,93.89275899189462,95.06308573961499,94.47792236575481,91.6458477704011,92.4655791094033,92.0507739358698,92.0507739358698,-0.40077393586979326
421.0,95.0,91.0,92.4,91.7,93.89275899189462,95.06308573961499,94.47792236575481,91.76990036422367,92.59727274393993,92.17888368798374,92.17888368798374,-0.47888368798373904
422.0,95.0,91.0,92.4,91.7,93.89275899189462,95.06308573961499,94.47792236575481,91.8871039798192,92.72228950875244,92.30023155096696,92.30023155096696,-0.6002315509669529
423.0,95.0,91.0,92.5,91.75,93.89275899189462,95.06308573961499,94.47792236575481,91.99783675118157,92.84096792126022,92.41517443086182,92.41517443086182,-0.6651744308618248
424.0,95.0,91.1,92.5,91.8,93.89275899189462,95.06308573961499,94.47792236575481,92.10245593542164,92.95362933604318,92.52405039549544,92.52405039549544,-0.7240503954954391
425.0,95.0,91.1,92.5,91.8,93.89275899189462,95.06308573961499,94.47792236575481,92.20129906538577,93.06057881499805,92.62717966879833,92.62717966879833,-0.8271796687983368
426.0,95.0,91.1,92.6,91.85,93.89275899189462,95.06308573961499,94.47792236575481,92.29468503863792,93.16210595337772,92.72486557264106,92.72486557264106,-0.8748655726410703
427.0,95.0,91.2,92.6,91.9,93.89275899189462,95.06308573961499,94.47792236575481,92.38291514631881,93.25848566395034,92.81739541895875,92.81739541895875,-0.9173954189587477
428.0,95.0,91.2,92.6,91.9,93.89275899189462,95.06308573961499,94.47792236575481,92.46627404520143,93.34997892140161,92.90504135478751,92.90504135478751,-1.0050413547875081
429.0,95.0,91.2,92.7,91.95,93.89275899189462,95.06308573961499,94.47792236575481,92.54503067607914,93.43683346899583,92.98806116269819,92.98806116269819,-1.0380611626981846
430.0,95.0,91.2,92.7,91.95,93.89275899189462,95.06308573961499,94.47792236575481,92.61943913144921,93.51928448940915,93.06669901898158,93.06669901898158,-1.1166990189815778
431.0,95.0,91.2,92.7,91.95,93.89275899189462,95.06308573961499,94.47792236575481,92.68973947529147,93.59755524155165,93.14118621181514,93.14118621181514,-1.1911862118151362
432.0,95.0,91.3,92.7,92.0,93.89275899189462,95.06308573961499,94.47792236575481,92.75615851758661,93.67185766510254,93.21174182152339,93.21174182152339,-1.2117418215233897
433.0,95.0,91.3,92.7,92.0,93.89275899189462,95.06308573961499,94.47792236575481,92.81891054607314,93.74239295439534,93.27857336493283,93.27857336493283,-1.278573364932825
434.0,95.0,91.3,92.7,92.0,93.89275899189462,95.06308573961499,94.47792236575481,92.87819801760392,93.8093521032071,93.34187740571647,93.34187740571647,-1.341877405716474
435.0,95.0,91.3,92.7,92.0,93.89275899189462,95.06308573961499,94.47792236575481,92.9342122113326,93.87291642192683,93.4018401325233,93.4018401325233,-1.4018401325233043
436.0,95.0,91.3,92.7,92.0,93.89275899189462,95.06308573961499,94.47792236575481,92.98713384583758,93.93325802850343,93.4586379065927,93.4586379065927,-1.458637906592699
437.0,95.0,91.4,92.7,92.05000000000001,93.89275899189462,95.06308573961499,94.47792236575481,93.03713366217417,93.99054031450258,93.51243778046486,93.51243778046486,-1.4624377804648532
438.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.08437297473658,94.04491838753455,93.56339798931258,93.56339798931258,-1.4633979893125826
439.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.12900419170637,94.09653949125088,93.61166841633946,93.61166841633946,-1.511668416339461
440.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.17117130676702,94.14554340404723,93.65739103361366,93.65739103361366,-1.5573910336136692
441.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.21101036367065,94.19206281755199,93.70070031963344,93.70070031963344,-1.6007003196334466
442.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.24864989515599,94.2362236959255,93.7417236548527,93.7417236548527,-1.6417236548527114
443.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.28421133763347,94.27814561694288,93.7805816963301,93.7805816963301,-1.6805816963301083
444.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.31780942297551,94.31794209578378,93.8173887326032,93.8173887326032,-1.7173887326032116
445.0,95.0,91.4,92.8,92.1,93.89275899189462,95.06308573961499,94.47792236575481,93.34955254867594,94.35572089240614,93.8522530198318,93.8522530198318,-1.7522530198318123
446.0,95.0,91.4,92.9,92.15,93.89275899189462,95.06308573961499,94.47792236575481,93.37954312757279,94.39158430333603,93.88527710019895,93.88527710019895,-1.7352771001989424
447.0,95.0,91.4,92.9,92.15,93.89275899189462,95.06308573961499,94.47792236575481,93.40787791826278,94.42562943866373,93.91655810350596,93.91655810350596,-1.7665581035059574
448.0,95.0,91.4,92.9,92.15,93.89275899189462,95.06308573961499,94.47792236575481,93.4346483372736,94.45794848499614,93.94618803284891,93.94618803284891,-1.796188032848903
449.0,95.0,91.5,92.9,92.2,93.89275899189462,95.06308573961499,94.47792236575481,93.459940754001,94.48862895507747,93.97425403521625,93.97425403521625,-1.774254035216245
450.0,95.0,91.5,92.9,92.2,93.89275899189462,95.06308573961499,94.47792236575481,93.48383676936236,94.51775392475419,94.000838657804,94.000838657804,-1.8008386578039932
